,llave_edcn,fk_municipio,fk_indicador,fk_fecha,valor_edcn
13877,13877,25000.0,246,2018-01-12,2.89
13878,13878,41349.0,246,2018-01-12,11.0
13879,13879,41319.0,246,2018-01-12,3.15
13880,13880,41306.0,246,2018-01-12,4.89
13881,13881,41298.0,246,2018-01-12,4.56
13882,13882,41244.0,246,2018-01-12,4.0
13883,13883,41206.0,246,2018-01-12,3.85
13884,13884,41132.0,246,2018-01-12,4.04
13885,13885,41078.0,246,2018-01-12,4.78
13886,13886,41026.0,246,2018-01-12,3.64
13887,13887,41020.0,246,2018-01-12,6.66
13888,13888,41016.0,246,2018-01-12,3.57
13889,13889,41013.0,246,2018-01-12,1.08
13890,13890,41006.0,246,2018-01-12,2.77
13891,13891,41001.0,246,2018-01-12,4.81
13892,13892,41000.0,246,2018-01-12,4.21
13893,13893,27150.0,246,2018-01-12,4.25
13894,13894,27135.0,246,2018-01-12,4.95
13895,13895,27099.0,246,2018-01-12,1.83
13896,13896,27077.0,246,2018-01-12,4.31
13897,13897,27075.0,246,2018-01-12,5.77
13898,13898,27073.0,246,2018-01-12,0.88
13899,13899,27050.0,246,2018-01-12,5.67
13900,13900,27025.0,246,2018-01-12,0.81
13901,13901,27006.0,246,2018-01-12,8.12
13902,13902,27001.0,246,2018-01-12,1.03
13903,13903,27000.0,246,2018-01-12,3.16
13904,13904,27660.0,246,2018-01-12,9.58
13905,13905,27615.0,246,2018-01-12,5.46
13906,13906,27600.0,246,2018-01-12,2.71
13907,13907,27580.0,246,2018-01-12,2.61
13908,13908,27495.0,246,2018-01-12,1.73
13909,13909,27491.0,246,2018-01-12,1.55
13910,13910,27450.0,246,2018-01-12,3.91
13911,13911,27430.0,246,2018-01-12,5.48
13912,13912,27425.0,246,2018-01-12,8.42
13913,13913,27413.0,246,2018-01-12,1.86
13914,13914,27372.0,246,2018-01-12,3.66
13915,13915,27361.0,246,2018-01-12,4.32
13916,13916,27250.0,246,2018-01-12,3.58
13917,13917,27245.0,246,2018-01-12,3.53
13918,13918,27205.0,246,2018-01-12,4.19
13919,13919,27160.0,246,2018-01-12,2.04
13920,13920,27810.0,246,2018-01-12,6.38
13921,13921,27800.0,246,2018-01-12,4.31
13922,13922,27787.0,246,2018-01-12,2.78
13923,13923,27745.0,246,2018-01-12,3.34
13924,13924,25815.0,246,2018-01-12,4.67
13925,13925,25807.0,246,2018-01-12,1.41
13926,13926,25805.0,246,2018-01-12,3.09
13927,13927,25799.0,246,2018-01-12,4.37
13928,13928,25797.0,246,2018-01-12,2.16
13929,13929,25793.0,246,2018-01-12,1.28
13930,13930,25785.0,246,2018-01-12,1.21
13931,13931,25781.0,246,2018-01-12,1.38
13932,13932,25779.0,246,2018-01-12,0.91
13933,13933,25777.0,246,2018-01-12,2.05
13934,13934,25772.0,246,2018-01-12,3.3
13935,13935,25769.0,246,2018-01-12,1.48
13936,13936,25758.0,246,2018-01-12,1.52
13937,13937,25754.0,246,2018-01-12,2.2
13938,13938,25745.0,246,2018-01-12,1.72
13939,13939,25743.0,246,2018-01-12,3.1
13940,13940,25740.0,246,2018-01-12,2.32
13941,13941,25736.0,246,2018-01-12,1.57
13942,13942,25718.0,246,2018-01-12,2.42
13943,13943,25662.0,246,2018-01-12,2.26
13944,13944,25658.0,246,2018-01-12,5.59
13945,13945,25653.0,246,2018-01-12,1.73
13946,13946,25649.0,246,2018-01-12,1.84
13947,13947,25645.0,246,2018-01-12,3.91
13948,13948,25612.0,246,2018-01-12,4.18
13949,13949,25599.0,246,2018-01-12,1.59
13950,13950,25596.0,246,2018-01-12,3.18
13951,13951,25594.0,246,2018-01-12,1.72
13952,13952,25592.0,246,2018-01-12,1.66
13953,13953,25580.0,246,2018-01-12,1.4
13954,13954,25572.0,246,2018-01-12,3.14
13955,13955,25535.0,246,2018-01-12,1.7
13956,13956,25530.0,246,2018-01-12,2.39
13957,13957,25524.0,246,2018-01-12,1.27
13958,13958,25518.0,246,2018-01-12,2.0
13959,13959,25513.0,246,2018-01-12,4.06
13960,13960,25506.0,246,2018-01-12,1.91
13961,13961,25491.0,246,2018-01-12,2.79
13962,13962,23815.0,246,2018-01-12,0.8
13963,13963,23855.0,246,2018-01-12,2.36
13964,13964,23807.0,246,2018-01-12,2.44
13965,13965,23686.0,246,2018-01-12,2.71
13966,13966,23682.0,246,2018-01-12,4.99
13967,13967,23678.0,246,2018-01-12,2.42
13968,13968,23675.0,246,2018-01-12,0.98
13969,13969,23672.0,246,2018-01-12,1.67
13970,13970,23670.0,246,2018-01-12,2.14
13971,13971,23660.0,246,2018-01-12,2.1
13972,13972,23586.0,246,2018-01-12,1.28
13973,13973,23580.0,246,2018-01-12,2.93
13974,13974,23574.0,246,2018-01-12,3.15
13975,13975,23570.0,246,2018-01-12,1.89
13976,13976,23555.0,246,2018-01-12,2.15
13977,13977,23500.0,246,2018-01-12,2.41
13978,13978,23466.0,246,2018-01-12,1.94
13979,13979,23464.0,246,2018-01-12,1.16
13980,13980,23419.0,246,2018-01-12,1.24
13981,13981,23417.0,246,2018-01-12,3.13
13982,13982,23350.0,246,2018-01-12,2.51
13983,13983,23300.0,246,2018-01-12,4.46
13984,13984,23189.0,246,2018-01-12,1.27
13985,13985,23182.0,246,2018-01-12,1.55
13986,13986,23168.0,246,2018-01-12,0.79
13987,13987,23162.0,246,2018-01-12,1.67
13988,13988,23090.0,246,2018-01-12,2.32
13989,13989,23079.0,246,2018-01-12,2.46
13990,13990,25899.0,246,2018-01-12,4.04
13991,13991,25898.0,246,2018-01-12,2.86
13992,13992,25885.0,246,2018-01-12,1.56
13993,13993,25878.0,246,2018-01-12,2.96
13994,13994,25875.0,246,2018-01-12,2.91
13995,13995,25873.0,246,2018-01-12,2.34
13996,13996,25871.0,246,2018-01-12,3.75
13997,13997,25867.0,246,2018-01-12,4.4
13998,13998,25862.0,246,2018-01-12,1.99
13999,13999,25851.0,246,2018-01-12,0.8
14000,14000,25845.0,246,2018-01-12,1.14
14001,14001,25843.0,246,2018-01-12,2.05
14002,14002,25841.0,246,2018-01-12,1.65
14003,14003,25839.0,246,2018-01-12,1.53
14004,14004,25823.0,246,2018-01-12,1.62
14005,14005,25817.0,246,2018-01-12,1.78
14006,14006,23068.0,246,2018-01-12,1.9
14007,14007,23001.0,246,2018-01-12,2.54
14008,14008,23000.0,246,2018-01-12,2.23
14009,14009,20787.0,246,2018-01-12,2.26
14010,14010,20770.0,246,2018-01-12,6.16
14011,14011,20750.0,246,2018-01-12,4.8
14012,14012,20710.0,246,2018-01-12,4.84
14013,14013,20621.0,246,2018-01-12,5.49
14014,14014,20614.0,246,2018-01-12,4.81
14015,14015,20570.0,246,2018-01-12,6.72
14016,14016,20550.0,246,2018-01-12,4.8
14017,14017,20517.0,246,2018-01-12,4.38
14018,14018,20443.0,246,2018-01-12,6.05
14019,14019,20400.0,246,2018-01-12,2.85
14020,14020,20383.0,246,2018-01-12,4.1
14021,14021,20310.0,246,2018-01-12,5.51
14022,14022,20295.0,246,2018-01-12,2.89
14023,14023,20250.0,246,2018-01-12,4.31
14024,14024,20238.0,246,2018-01-12,6.04
14025,14025,20228.0,246,2018-01-12,1.75
14026,14026,20178.0,246,2018-01-12,4.59
14027,14027,20175.0,246,2018-01-12,2.44
14028,14028,20060.0,246,2018-01-12,6.81
14029,14029,20045.0,246,2018-01-12,3.89
14030,14030,20032.0,246,2018-01-12,4.34
14031,14031,20013.0,246,2018-01-12,6.52
14032,14032,20011.0,246,2018-01-12,4.12
14033,14033,20001.0,246,2018-01-12,2.68
14034,14034,20000.0,246,2018-01-12,3.98
14035,14035,1001.0,246,2018-01-12,3.03
14036,14036,5142.0,246,2018-01-12,2.29
14037,14037,5138.0,246,2018-01-12,2.73
14038,14038,5134.0,246,2018-01-12,4.23
14039,14039,5129.0,246,2018-01-12,3.87
14040,14040,5125.0,246,2018-01-12,2.67
14041,14041,5120.0,246,2018-01-12,5.95
14042,14042,5113.0,246,2018-01-12,5.25
14043,14043,5107.0,246,2018-01-12,2.12
14044,14044,5101.0,246,2018-01-12,7.72
14045,14045,5093.0,246,2018-01-12,5.91
14046,14046,5091.0,246,2018-01-12,6.39
14047,14047,5088.0,246,2018-01-12,2.84
14048,14048,5086.0,246,2018-01-12,3.06
14049,14049,5079.0,246,2018-01-12,2.33
14050,14050,5059.0,246,2018-01-12,3.92
14051,14051,5055.0,246,2018-01-12,6.16
14052,14052,5051.0,246,2018-01-12,3.36
14053,14053,5045.0,246,2018-01-12,4.78
14054,14054,5044.0,246,2018-01-12,1.75
14055,14055,5042.0,246,2018-01-12,4.64
14056,14056,5040.0,246,2018-01-12,5.2
14057,14057,5038.0,246,2018-01-12,6.24
14058,14058,5036.0,246,2018-01-12,0.66
14059,14059,5034.0,246,2018-01-12,3.87
14060,14060,5031.0,246,2018-01-12,3.54
14061,14061,5030.0,246,2018-01-12,3.69
14062,14062,5021.0,246,2018-01-12,2.79
14063,14063,5004.0,246,2018-01-12,2.16
14064,14064,5002.0,246,2018-01-12,2.47
14065,14065,5001.0,246,2018-01-12,4.14
14066,14066,5000.0,246,2018-01-12,3.97
14067,14067,5659.0,246,2018-01-12,4.84
14068,14068,5658.0,246,2018-01-12,5.66
14069,14069,5656.0,246,2018-01-12,2.38
14070,14070,5652.0,246,2018-01-12,3.91
14071,14071,5649.0,246,2018-01-12,3.6
14072,14072,5647.0,246,2018-01-12,2.54
14073,14073,5642.0,246,2018-01-12,6.9
14074,14074,5631.0,246,2018-01-12,1.57
14075,14075,5628.0,246,2018-01-12,4.71
14076,14076,5615.0,246,2018-01-12,3.62
14077,14077,5607.0,246,2018-01-12,3.71
14078,14078,5604.0,246,2018-01-12,3.58
14079,14079,5591.0,246,2018-01-12,6.62
14080,14080,5585.0,246,2018-01-12,3.71
14081,14081,5579.0,246,2018-01-12,3.49
14082,14082,5576.0,246,2018-01-12,3.66
14083,14083,5543.0,246,2018-01-12,1.95
14084,14084,5541.0,246,2018-01-12,2.81
14085,14085,5501.0,246,2018-01-12,4.01
14086,14086,5495.0,246,2018-01-12,7.31
14087,14087,5490.0,246,2018-01-12,4.93
14088,14088,5483.0,246,2018-01-12,5.87
14089,14089,5480.0,246,2018-01-12,5.11
14090,14090,5475.0,246,2018-01-12,5.21
14091,14091,5467.0,246,2018-01-12,3.19
14092,14092,5440.0,246,2018-01-12,3.54
14093,14093,5425.0,246,2018-01-12,4.24
14094,14094,5411.0,246,2018-01-12,1.65
14095,14095,5400.0,246,2018-01-12,2.96
14096,14096,5390.0,246,2018-01-12,6.45
14097,14097,5380.0,246,2018-01-12,4.43
14098,14098,5376.0,246,2018-01-12,1.93
14099,14099,5368.0,246,2018-01-12,2.81
14100,14100,5364.0,246,2018-01-12,2.95
14101,14101,5361.0,246,2018-01-12,5.94
14102,14102,5360.0,246,2018-01-12,2.88
14103,14103,5353.0,246,2018-01-12,0.45
14104,14104,5347.0,246,2018-01-12,3.74
14105,14105,5321.0,246,2018-01-12,2.43
14106,14106,5318.0,246,2018-01-12,2.41
14107,14107,5315.0,246,2018-01-12,2.07
14108,14108,5313.0,246,2018-01-12,3.96
14109,14109,5310.0,246,2018-01-12,4.17
14110,14110,5308.0,246,2018-01-12,4.37
14111,14111,5306.0,246,2018-01-12,3.44
14112,14112,5284.0,246,2018-01-12,3.47
14113,14113,5282.0,246,2018-01-12,3.07
14114,14114,5266.0,246,2018-01-12,2.25
14115,14115,5264.0,246,2018-01-12,5.23
14116,14116,5250.0,246,2018-01-12,5.52
14117,14117,5240.0,246,2018-01-12,2.74
14118,14118,5237.0,246,2018-01-12,4.5
14119,14119,5234.0,246,2018-01-12,5.11
14120,14120,5212.0,246,2018-01-12,3.08
14121,14121,5209.0,246,2018-01-12,3.36
14122,14122,5206.0,246,2018-01-12,2.96
14123,14123,5197.0,246,2018-01-12,3.93
14124,14124,5190.0,246,2018-01-12,2.14
14125,14125,5172.0,246,2018-01-12,5.08
14126,14126,5154.0,246,2018-01-12,4.55
14127,14127,5150.0,246,2018-01-12,1.8
14128,14128,5148.0,246,2018-01-12,2.44
14129,14129,5147.0,246,2018-01-12,4.71
14130,14130,5145.0,246,2018-01-12,3.85
14131,14131,5792.0,246,2018-01-12,2.26
14132,14132,5790.0,246,2018-01-12,8.56
14133,14133,5789.0,246,2018-01-12,1.71
14134,14134,5761.0,246,2018-01-12,2.24
14135,14135,5756.0,246,2018-01-12,4.35
14136,14136,5736.0,246,2018-01-12,8.88
14137,14137,5697.0,246,2018-01-12,3.67
14138,14138,5690.0,246,2018-01-12,3.35
14139,14139,5686.0,246,2018-01-12,3.95
14140,14140,5679.0,246,2018-01-12,2.9
14141,14141,5674.0,246,2018-01-12,2.22
14142,14142,5670.0,246,2018-01-12,2.67
14143,14143,5667.0,246,2018-01-12,2.89
14144,14144,5665.0,246,2018-01-12,3.69
14145,14145,5664.0,246,2018-01-12,2.66
14146,14146,5660.0,246,2018-01-12,3.38
14147,14147,5858.0,246,2018-01-12,6.5
14148,14148,5856.0,246,2018-01-12,4.15
14149,14149,5854.0,246,2018-01-12,2.94
14150,14150,5847.0,246,2018-01-12,3.55
14151,14151,5842.0,246,2018-01-12,1.72
14152,14152,5837.0,246,2018-01-12,3.65
14153,14153,5819.0,246,2018-01-12,2.12
14154,14154,5809.0,246,2018-01-12,4.08
14155,14155,5887.0,246,2018-01-12,2.65
14156,14156,5885.0,246,2018-01-12,4.37
14157,14157,5873.0,246,2018-01-12,4.89
14158,14158,5861.0,246,2018-01-12,5.71
14159,14159,5893.0,246,2018-01-12,5.61
14160,14160,5890.0,246,2018-01-12,2.45
14161,14161,5895.0,246,2018-01-12,3.76
14162,14162,13894.0,246,2018-01-12,1.77
14163,14163,13838.0,246,2018-01-12,1.66
14164,14164,13836.0,246,2018-01-12,2.81
14165,14165,13810.0,246,2018-01-12,2.1
14166,14166,13780.0,246,2018-01-12,0.93
14167,14167,13760.0,246,2018-01-12,1.12
14168,14168,13744.0,246,2018-01-12,4.41
14169,14169,13688.0,246,2018-01-12,4.91
14170,14170,13683.0,246,2018-01-12,0.58
14171,14171,13673.0,246,2018-01-12,1.01
14172,14172,13670.0,246,2018-01-12,3.39
14173,14173,13667.0,246,2018-01-12,2.94
14174,14174,13657.0,246,2018-01-12,2.31
14175,14175,13655.0,246,2018-01-12,1.86
14176,14176,13654.0,246,2018-01-12,2.24
14177,14177,13650.0,246,2018-01-12,2.48
14178,14178,13647.0,246,2018-01-12,1.46
14179,14179,13620.0,246,2018-01-12,0.6
14180,14180,13600.0,246,2018-01-12,1.5
14181,14181,13580.0,246,2018-01-12,2.85
14182,14182,13549.0,246,2018-01-12,3.68
14183,14183,13490.0,246,2018-01-12,4.49
14184,14184,13473.0,246,2018-01-12,2.18
14185,14185,13468.0,246,2018-01-12,3.82
14186,14186,13458.0,246,2018-01-12,4.69
14187,14187,13442.0,246,2018-01-12,1.84
14188,14188,13440.0,246,2018-01-12,3.16
14189,14189,13433.0,246,2018-01-12,1.37
14190,14190,13430.0,246,2018-01-12,3.91
14191,14191,13300.0,246,2018-01-12,1.37
14192,14192,13268.0,246,2018-01-12,2.63
14193,14193,13248.0,246,2018-01-12,0.45
14194,14194,13244.0,246,2018-01-12,2.1
14195,14195,13222.0,246,2018-01-12,0.58
14196,14196,13212.0,246,2018-01-12,0.97
14197,14197,13188.0,246,2018-01-12,1.98
14198,14198,13160.0,246,2018-01-12,4.59
14199,14199,13140.0,246,2018-01-12,0.61
14200,14200,13074.0,246,2018-01-12,6.04
14201,14201,13062.0,246,2018-01-12,2.21
14202,14202,13052.0,246,2018-01-12,2.17
14203,14203,13042.0,246,2018-01-12,1.46
14204,14204,13030.0,246,2018-01-12,2.26
14205,14205,13006.0,246,2018-01-12,2.24
14206,14206,13001.0,246,2018-01-12,2.96
14207,14207,13000.0,246,2018-01-12,2.75
14208,14208,13873.0,246,2018-01-12,1.05
14209,14209,8634.0,246,2018-01-12,1.0
14210,14210,8606.0,246,2018-01-12,3.05
14211,14211,8573.0,246,2018-01-12,2.03
14212,14212,8560.0,246,2018-01-12,6.6
14213,14213,8558.0,246,2018-01-12,3.77
14214,14214,8549.0,246,2018-01-12,4.71
14215,14215,8520.0,246,2018-01-12,2.69
14216,14216,8436.0,246,2018-01-12,3.7
14217,14217,8433.0,246,2018-01-12,1.88
14218,14218,8421.0,246,2018-01-12,2.48
14219,14219,8372.0,246,2018-01-12,2.67
14220,14220,8296.0,246,2018-01-12,5.53
14221,14221,8141.0,246,2018-01-12,4.09
14222,14222,8137.0,246,2018-01-12,2.11
14223,14223,8078.0,246,2018-01-12,1.55
14224,14224,8001.0,246,2018-01-12,0.69
14225,14225,8000.0,246,2018-01-12,1.55
14226,14226,8849.0,246,2018-01-12,2.43
14227,14227,8832.0,246,2018-01-12,2.69
14228,14228,8770.0,246,2018-01-12,0.97
14229,14229,8758.0,246,2018-01-12,1.73
14230,14230,8685.0,246,2018-01-12,1.92
14231,14231,8675.0,246,2018-01-12,0.61
14232,14232,8638.0,246,2018-01-12,2.89
14233,14233,11001.0,246,2018-01-12,1.65
14234,14234,18610.0,246,2018-01-12,7.56
14235,14235,18592.0,246,2018-01-12,6.57
14236,14236,18479.0,246,2018-01-12,4.96
14237,14237,18460.0,246,2018-01-12,5.43
14238,14238,18410.0,246,2018-01-12,3.32
14239,14239,18256.0,246,2018-01-12,3.54
14240,14240,18247.0,246,2018-01-12,4.9
14241,14241,18205.0,246,2018-01-12,5.22
14242,14242,18860.0,246,2018-01-12,5.2
14243,14243,18785.0,246,2018-01-12,5.76
14244,14244,18756.0,246,2018-01-12,5.75
14245,14245,18753.0,246,2018-01-12,5.91
14246,14246,18150.0,246,2018-01-12,7.31
14247,14247,18094.0,246,2018-01-12,5.02
14248,14248,18029.0,246,2018-01-12,6.98
14249,14249,18001.0,246,2018-01-12,4.98
14250,14250,18000.0,246,2018-01-12,5.5
14251,14251,17873.0,246,2018-01-12,2.62
14252,14252,17877.0,246,2018-01-12,4.13
14253,14253,17867.0,246,2018-01-12,3.08
14254,14254,17777.0,246,2018-01-12,2.24
14255,14255,17665.0,246,2018-01-12,2.03
14256,14256,17662.0,246,2018-01-12,3.73
14257,14257,17653.0,246,2018-01-12,1.39
14258,14258,17616.0,246,2018-01-12,3.14
14259,14259,17614.0,246,2018-01-12,1.67
14260,14260,17541.0,246,2018-01-12,2.73
14261,14261,17524.0,246,2018-01-12,3.42
14262,14262,17513.0,246,2018-01-12,2.51
14263,14263,17495.0,246,2018-01-12,3.05
14264,14264,17486.0,246,2018-01-12,3.49
14265,14265,17446.0,246,2018-01-12,4.27
14266,14266,17444.0,246,2018-01-12,2.64
14267,14267,17442.0,246,2018-01-12,2.96
14268,14268,17433.0,246,2018-01-12,3.26
14269,14269,17388.0,246,2018-01-12,2.62
14270,14270,17380.0,246,2018-01-12,4.62
14271,14271,17272.0,246,2018-01-12,4.53
14272,14272,17174.0,246,2018-01-12,3.17
14273,14273,17088.0,246,2018-01-12,4.48
14274,14274,17050.0,246,2018-01-12,2.52
14275,14275,17042.0,246,2018-01-12,3.9
14276,14276,17013.0,246,2018-01-12,2.64
14277,14277,19845.0,246,2018-01-12,4.13
14278,14278,19824.0,246,2018-01-12,2.41
14279,14279,19821.0,246,2018-01-12,2.94
14280,14280,19809.0,246,2018-01-12,3.53
14281,14281,19807.0,246,2018-01-12,2.93
14282,14282,19785.0,246,2018-01-12,3.8
14283,14283,19780.0,246,2018-01-12,1.77
14284,14284,19760.0,246,2018-01-12,1.12
14285,14285,19743.0,246,2018-01-12,3.45
14286,14286,19701.0,246,2018-01-12,2.72
14287,14287,19698.0,246,2018-01-12,2.51
14288,14288,19693.0,246,2018-01-12,0.51
14289,14289,19622.0,246,2018-01-12,1.8
14290,14290,19585.0,246,2018-01-12,1.29
14291,14291,19573.0,246,2018-01-12,2.17
14292,14292,19548.0,246,2018-01-12,1.98
14293,14293,19533.0,246,2018-01-12,4.03
14294,14294,19532.0,246,2018-01-12,4.09
14295,14295,19517.0,246,2018-01-12,3.77
14296,14296,19513.0,246,2018-01-12,3.3
14297,14297,19473.0,246,2018-01-12,4.14
14298,14298,19455.0,246,2018-01-12,2.6
14299,14299,19450.0,246,2018-01-12,2.06
14300,14300,19418.0,246,2018-01-12,3.92
14301,14301,19397.0,246,2018-01-12,3.95
14302,14302,19392.0,246,2018-01-12,2.54
14303,14303,19364.0,246,2018-01-12,1.95
14304,14304,19355.0,246,2018-01-12,1.88
14305,14305,19318.0,246,2018-01-12,0.59
14306,14306,19300.0,246,2018-01-12,0.67
14307,14307,19290.0,246,2018-01-12,1.63
14308,14308,19256.0,246,2018-01-12,1.57
14309,14309,19212.0,246,2018-01-12,3.71
14310,14310,19142.0,246,2018-01-12,2.02
14311,14311,19137.0,246,2018-01-12,1.43
14312,14312,19130.0,246,2018-01-12,2.87
14313,14313,19110.0,246,2018-01-12,2.12
14314,14314,19100.0,246,2018-01-12,2.31
14315,14315,19075.0,246,2018-01-12,2.01
14316,14316,19050.0,246,2018-01-12,4.64
14317,14317,19022.0,246,2018-01-12,2.02
14318,14318,19001.0,246,2018-01-12,2.49
14319,14319,19000.0,246,2018-01-12,2.58
14320,14320,15897.0,246,2018-01-12,1.54
14321,14321,15879.0,246,2018-01-12,3.13
14322,14322,15861.0,246,2018-01-12,1.38
14323,14323,15842.0,246,2018-01-12,1.63
14324,14324,15839.0,246,2018-01-12,0.25
14325,14325,15837.0,246,2018-01-12,1.5
14326,14326,15835.0,246,2018-01-12,0.74
14327,14327,15832.0,246,2018-01-12,3.59
14328,14328,15822.0,246,2018-01-12,3.07
14329,14329,15820.0,246,2018-01-12,2.6
14330,14330,15816.0,246,2018-01-12,4.26
14331,14331,15814.0,246,2018-01-12,2.81
14332,14332,15810.0,246,2018-01-12,0.48
14333,14333,15808.0,246,2018-01-12,1.73
14334,14334,15806.0,246,2018-01-12,2.69
14335,14335,15804.0,246,2018-01-12,1.71
14336,14336,15798.0,246,2018-01-12,1.85
14337,14337,15790.0,246,2018-01-12,2.28
14338,14338,15778.0,246,2018-01-12,2.53
14339,14339,15776.0,246,2018-01-12,2.29
14340,14340,15774.0,246,2018-01-12,1.06
14341,14341,15764.0,246,2018-01-12,1.99
14342,14342,15763.0,246,2018-01-12,2.71
14343,14343,15762.0,246,2018-01-12,0.85
14344,14344,15761.0,246,2018-01-12,2.06
14345,14345,15759.0,246,2018-01-12,1.57
14346,14346,15757.0,246,2018-01-12,1.03
14347,14347,15755.0,246,2018-01-12,1.58
14348,14348,15753.0,246,2018-01-12,0.19
14349,14349,15740.0,246,2018-01-12,1.65
14350,14350,15723.0,246,2018-01-12,2.42
14351,14351,15720.0,246,2018-01-12,0.86
14352,14352,15696.0,246,2018-01-12,1.68
14353,14353,15693.0,246,2018-01-12,1.83
14354,14354,15690.0,246,2018-01-12,0.83
14355,14355,15686.0,246,2018-01-12,1.88
14356,14356,15681.0,246,2018-01-12,1.96
14357,14357,15676.0,246,2018-01-12,1.72
14358,14358,15673.0,246,2018-01-12,3.44
14359,14359,15667.0,246,2018-01-12,2.54
14360,14360,15664.0,246,2018-01-12,5.77
14361,14361,15660.0,246,2018-01-12,1.87
14362,14362,15646.0,246,2018-01-12,1.88
14363,14363,15638.0,246,2018-01-12,1.7
14364,14364,15632.0,246,2018-01-12,2.23
14365,14365,15621.0,246,2018-01-12,1.83
14366,14366,15600.0,246,2018-01-12,2.16
14367,14367,15599.0,246,2018-01-12,2.34
14368,14368,15580.0,246,2018-01-12,3.69
14369,14369,15572.0,246,2018-01-12,4.4
14370,14370,15550.0,246,2018-01-12,5.18
14371,14371,15542.0,246,2018-01-12,1.62
14372,14372,15537.0,246,2018-01-12,0.76
14373,14373,15533.0,246,2018-01-12,0.63
14374,14374,15531.0,246,2018-01-12,2.78
14375,14375,15522.0,246,2018-01-12,0.88
14376,14376,15518.0,246,2018-01-12,4.72
14377,14377,15516.0,246,2018-01-12,2.74
14378,14378,15514.0,246,2018-01-12,1.12
14379,14379,15511.0,246,2018-01-12,2.56
14380,14380,15507.0,246,2018-01-12,1.33
14381,14381,15500.0,246,2018-01-12,2.53
14382,14382,15494.0,246,2018-01-12,1.11
14383,14383,15491.0,246,2018-01-12,1.47
14384,14384,15480.0,246,2018-01-12,4.32
14385,14385,15476.0,246,2018-01-12,1.53
14386,14386,15469.0,246,2018-01-12,2.23
14387,14387,15466.0,246,2018-01-12,1.73
14388,14388,15464.0,246,2018-01-12,2.49
14389,14389,15455.0,246,2018-01-12,2.56
14390,14390,15442.0,246,2018-01-12,2.58
14391,14391,15425.0,246,2018-01-12,3.62
14392,14392,15407.0,246,2018-01-12,1.9
14393,14393,15403.0,246,2018-01-12,3.64
14394,14394,15401.0,246,2018-01-12,0.49
14395,14395,15380.0,246,2018-01-12,2.26
14396,14396,15377.0,246,2018-01-12,1.2
14397,14397,15368.0,246,2018-01-12,2.61
14398,14398,15367.0,246,2018-01-12,0.56
14399,14399,15362.0,246,2018-01-12,2.31
14400,14400,15332.0,246,2018-01-12,0.98
14401,14401,15325.0,246,2018-01-12,0.59
14402,14402,15322.0,246,2018-01-12,2.09
14403,14403,15317.0,246,2018-01-12,0.38
14404,14404,15299.0,246,2018-01-12,2.14
14405,14405,15296.0,246,2018-01-12,1.05
14406,14406,15293.0,246,2018-01-12,1.92
14407,14407,15276.0,246,2018-01-12,0.19
14408,14408,15272.0,246,2018-01-12,1.2
14409,14409,15248.0,246,2018-01-12,1.8
14410,14410,15244.0,246,2018-01-12,1.98
14411,14411,15238.0,246,2018-01-12,1.3
14412,14412,15236.0,246,2018-01-12,3.91
14413,14413,15232.0,246,2018-01-12,0.12
14414,14414,15226.0,246,2018-01-12,0.94
14415,14415,15224.0,246,2018-01-12,1.13
14416,14416,15223.0,246,2018-01-12,2.6
14417,14417,15218.0,246,2018-01-12,2.62
14418,14418,15215.0,246,2018-01-12,2.26
14419,14419,15212.0,246,2018-01-12,2.73
14420,14420,15204.0,246,2018-01-12,3.59
14421,14421,15189.0,246,2018-01-12,1.41
14422,14422,15187.0,246,2018-01-12,1.28
14423,14423,15185.0,246,2018-01-12,0.72
14424,14424,15183.0,246,2018-01-12,2.87
14425,14425,15180.0,246,2018-01-12,1.05
14426,14426,15176.0,246,2018-01-12,3.19
14427,14427,15172.0,246,2018-01-12,3.53
14428,14428,15162.0,246,2018-01-12,0.34
14429,14429,15135.0,246,2018-01-12,1.83
14430,14430,15131.0,246,2018-01-12,1.34
14431,14431,15114.0,246,2018-01-12,1.83
14432,14432,15109.0,246,2018-01-12,1.98
14433,14433,15106.0,246,2018-01-12,4.9
14434,14434,15104.0,246,2018-01-12,1.44
14435,14435,15097.0,246,2018-01-12,1.45
14436,14436,15092.0,246,2018-01-12,1.14
14437,14437,15090.0,246,2018-01-12,2.36
14438,14438,15087.0,246,2018-01-12,0.99
14439,14439,15051.0,246,2018-01-12,2.43
14440,14440,15047.0,246,2018-01-12,3.11
14441,14441,15022.0,246,2018-01-12,1.3
14442,14442,15001.0,246,2018-01-12,1.76
14443,14443,15000.0,246,2018-01-12,2.07
14444,14444,17001.0,246,2018-01-12,2.6
14445,14445,17000.0,246,2018-01-12,2.96
14446,14446,99773.0,246,2018-01-12,7.08
14447,14447,99624.0,246,2018-01-12,7.31
14448,14448,99524.0,246,2018-01-12,5.22
14449,14449,99001.0,246,2018-01-12,8.37
14450,14450,99000.0,246,2018-01-12,7.14
14451,14451,86865.0,246,2018-01-12,4.81
14452,14452,86760.0,246,2018-01-12,6.56
14453,14453,86757.0,246,2018-01-12,5.58
14454,14454,86755.0,246,2018-01-12,2.95
14455,14455,86749.0,246,2018-01-12,1.54
14456,14456,86573.0,246,2018-01-12,5.83
14457,14457,86571.0,246,2018-01-12,9.31
