,llave_dmgrfc,fk_municipio,fk_indicador,fk_fecha,valor_dmgrfc
16973,16973,13667.0,29,2018-01-12,1.83
16974,16974,13670.0,29,2018-01-12,1.28
16975,16975,13673.0,29,2018-01-12,1.9
16976,16976,13683.0,29,2018-01-12,1.61
16977,16977,13688.0,29,2018-01-12,1.23
16978,16978,13744.0,29,2018-01-12,1.69
16979,16979,13760.0,29,2018-01-12,2.26
16980,16980,13780.0,29,2018-01-12,1.66
16981,16981,13810.0,29,2018-01-12,1.35
16982,16982,13836.0,29,2018-01-12,1.72
16983,16983,13838.0,29,2018-01-12,1.94
16984,16984,13873.0,29,2018-01-12,1.67
16985,16985,13894.0,29,2018-01-12,2.21
16986,16986,15000.0,29,2018-01-12,2.17
16987,16987,15001.0,29,2018-01-12,1.76
16988,16988,15022.0,29,2018-01-12,3.61
16989,16989,15047.0,29,2018-01-12,2.16
16990,16990,15051.0,29,2018-01-12,2.02
16991,16991,15087.0,29,2018-01-12,1.94
16992,16992,15090.0,29,2018-01-12,2.94
16993,16993,15092.0,29,2018-01-12,2.7
16994,16994,15097.0,29,2018-01-12,2.63
16995,16995,15104.0,29,2018-01-12,2.59
16996,16996,15106.0,29,2018-01-12,3.0
16997,16997,15109.0,29,2018-01-12,2.93
16998,16998,15114.0,29,2018-01-12,1.79
16999,16999,15131.0,29,2018-01-12,2.77
17000,17000,15135.0,29,2018-01-12,2.37
17001,17001,15162.0,29,2018-01-12,2.34
17002,17002,15172.0,29,2018-01-12,3.4
17003,17003,15176.0,29,2018-01-12,1.75
17004,17004,15180.0,29,2018-01-12,2.6
17005,17005,15183.0,29,2018-01-12,2.0
17006,17006,15185.0,29,2018-01-12,2.64
17007,17007,15187.0,29,2018-01-12,2.22
17008,17008,15189.0,29,2018-01-12,2.5
17009,17009,15204.0,29,2018-01-12,2.18
17010,17010,15212.0,29,2018-01-12,2.98
17011,17011,15215.0,29,2018-01-12,2.0
17012,17012,15218.0,29,2018-01-12,2.78
17013,17013,15223.0,29,2018-01-12,1.06
17014,17014,15224.0,29,2018-01-12,2.09
17015,17015,15226.0,29,2018-01-12,2.22
17016,17016,15232.0,29,2018-01-12,2.48
17017,17017,15236.0,29,2018-01-12,2.74
17018,17018,15238.0,29,2018-01-12,2.03
17019,17019,15244.0,29,2018-01-12,2.33
17020,17020,15248.0,29,2018-01-12,2.52
17021,17021,15272.0,29,2018-01-12,2.39
17022,17022,15276.0,29,2018-01-12,2.45
17023,17023,15293.0,29,2018-01-12,2.37
17024,17024,15296.0,29,2018-01-12,2.21
17025,17025,15299.0,29,2018-01-12,2.63
17026,17026,15317.0,29,2018-01-12,2.36
17027,17027,15322.0,29,2018-01-12,2.61
17028,17028,15325.0,29,2018-01-12,3.47
17029,17029,15332.0,29,2018-01-12,1.85
17030,17030,15362.0,29,2018-01-12,2.52
17031,17031,15367.0,29,2018-01-12,2.58
17032,17032,15368.0,29,2018-01-12,2.16
17033,17033,15377.0,29,2018-01-12,3.18
17034,17034,15380.0,29,2018-01-12,3.01
17035,17035,15401.0,29,2018-01-12,2.15
17036,17036,15403.0,29,2018-01-12,2.57
17037,17037,15407.0,29,2018-01-12,2.01
17038,17038,15425.0,29,2018-01-12,3.28
17039,17039,15442.0,29,2018-01-12,2.87
17040,17040,15455.0,29,2018-01-12,2.6
17041,17041,15464.0,29,2018-01-12,2.2
17042,17042,15466.0,29,2018-01-12,2.17
17043,17043,15469.0,29,2018-01-12,2.72
17044,17044,15476.0,29,2018-01-12,2.07
17045,17045,15480.0,29,2018-01-12,2.61
17046,17046,15491.0,29,2018-01-12,1.93
17047,17047,15494.0,29,2018-01-12,2.52
17048,17048,15500.0,29,2018-01-12,2.41
17049,17049,15507.0,29,2018-01-12,2.05
17050,17050,15511.0,29,2018-01-12,3.08
17051,17051,15514.0,29,2018-01-12,2.44
17052,17052,15516.0,29,2018-01-12,2.21
17053,17053,15518.0,29,2018-01-12,2.09
17054,17054,15522.0,29,2018-01-12,2.15
17055,17055,15531.0,29,2018-01-12,2.84
17056,17056,15533.0,29,2018-01-12,1.35
17057,17057,15537.0,29,2018-01-12,2.52
17058,17058,15542.0,29,2018-01-12,2.41
17059,17059,15550.0,29,2018-01-12,1.93
17060,17060,15572.0,29,2018-01-12,1.93
17061,17061,15580.0,29,2018-01-12,3.64
17062,17062,15599.0,29,2018-01-12,2.06
17063,17063,15600.0,29,2018-01-12,2.11
17064,17064,15621.0,29,2018-01-12,3.12
17065,17065,15632.0,29,2018-01-12,2.13
17066,17066,15638.0,29,2018-01-12,1.82
17067,17067,15646.0,29,2018-01-12,1.63
17068,17068,15660.0,29,2018-01-12,2.47
17069,17069,15664.0,29,2018-01-12,3.21
17070,17070,15667.0,29,2018-01-12,2.6
17071,17071,15673.0,29,2018-01-12,3.15
17072,17072,15676.0,29,2018-01-12,2.36
17073,17073,15681.0,29,2018-01-12,2.81
17074,17074,15686.0,29,2018-01-12,2.56
17075,17075,15690.0,29,2018-01-12,3.03
17076,17076,15693.0,29,2018-01-12,2.38
17077,17077,15696.0,29,2018-01-12,2.36
17078,17078,15720.0,29,2018-01-12,3.11
17079,17079,15723.0,29,2018-01-12,2.1
17080,17080,15740.0,29,2018-01-12,2.17
17081,17081,15753.0,29,2018-01-12,2.76
17082,17082,15755.0,29,2018-01-12,2.27
17083,17083,15757.0,29,2018-01-12,1.93
17084,17084,15759.0,29,2018-01-12,2.1
17085,17085,15761.0,29,2018-01-12,3.64
17086,17086,15762.0,29,2018-01-12,2.38
17087,17087,15763.0,29,2018-01-12,2.24
17088,17088,15764.0,29,2018-01-12,2.13
17089,17089,15897.0,29,2018-01-12,2.61
17090,17090,15774.0,29,2018-01-12,2.61
17091,17091,15776.0,29,2018-01-12,2.17
17092,17092,15778.0,29,2018-01-12,2.95
17093,17093,15790.0,29,2018-01-12,2.06
17094,17094,15798.0,29,2018-01-12,3.09
17095,17095,15804.0,29,2018-01-12,2.71
17096,17096,15806.0,29,2018-01-12,2.16
17097,17097,15808.0,29,2018-01-12,2.45
17098,17098,15810.0,29,2018-01-12,2.56
17099,17099,15814.0,29,2018-01-12,2.13
17100,17100,15816.0,29,2018-01-12,2.63
17101,17101,15820.0,29,2018-01-12,2.13
17102,17102,15822.0,29,2018-01-12,1.89
17103,17103,15832.0,29,2018-01-12,2.14
17104,17104,15835.0,29,2018-01-12,2.81
17105,17105,15837.0,29,2018-01-12,2.17
17106,17106,15839.0,29,2018-01-12,2.3
17107,17107,15842.0,29,2018-01-12,2.58
17108,17108,15861.0,29,2018-01-12,1.71
17109,17109,15879.0,29,2018-01-12,2.64
17110,17110,70000.0,30,2018-01-12,1.48
17111,17111,70001.0,30,2018-01-12,1.28
17112,17112,70110.0,30,2018-01-12,1.52
17113,17113,70124.0,30,2018-01-12,1.65
17114,17114,70204.0,30,2018-01-12,1.95
17115,17115,70215.0,30,2018-01-12,1.54
17116,17116,70221.0,30,2018-01-12,0.96
17117,17117,70230.0,30,2018-01-12,1.79
17118,17118,70233.0,30,2018-01-12,1.91
17119,17119,70235.0,30,2018-01-12,1.53
17120,17120,70265.0,30,2018-01-12,1.48
17121,17121,70400.0,30,2018-01-12,1.81
17122,17122,70418.0,30,2018-01-12,1.84
17123,17123,70429.0,30,2018-01-12,1.75
17124,17124,70473.0,30,2018-01-12,1.47
17125,17125,70508.0,30,2018-01-12,1.86
17126,17126,70523.0,30,2018-01-12,1.01
17127,17127,70670.0,30,2018-01-12,1.27
17128,17128,70678.0,30,2018-01-12,1.64
17129,17129,70702.0,30,2018-01-12,1.88
17130,17130,70708.0,30,2018-01-12,1.5
17131,17131,70713.0,30,2018-01-12,1.37
17132,17132,70717.0,30,2018-01-12,1.9
17133,17133,70742.0,30,2018-01-12,1.78
17134,17134,70771.0,30,2018-01-12,1.98
17135,17135,70820.0,30,2018-01-12,1.18
17136,17136,70823.0,30,2018-01-12,1.58
17137,17137,73000.0,30,2018-01-12,1.87
17138,17138,73001.0,30,2018-01-12,1.63
17139,17139,73024.0,30,2018-01-12,2.73
17140,17140,73026.0,30,2018-01-12,2.35
17141,17141,73030.0,30,2018-01-12,2.48
17142,17142,73043.0,30,2018-01-12,1.77
17143,17143,73055.0,30,2018-01-12,2.53
17144,17144,73067.0,30,2018-01-12,1.57
17145,17145,73124.0,30,2018-01-12,1.71
17146,17146,73148.0,30,2018-01-12,2.09
17147,17147,73152.0,30,2018-01-12,2.06
17148,17148,73168.0,30,2018-01-12,1.63
17149,17149,73200.0,30,2018-01-12,2.52
17150,17150,73217.0,30,2018-01-12,2.24
17151,17151,73226.0,30,2018-01-12,2.9
17152,17152,73236.0,30,2018-01-12,2.4
17153,17153,73268.0,30,2018-01-12,1.82
17154,17154,73270.0,30,2018-01-12,2.65
17155,17155,73275.0,30,2018-01-12,1.92
17156,17156,73283.0,30,2018-01-12,2.1
17157,17157,73319.0,30,2018-01-12,2.29
17158,17158,73347.0,30,2018-01-12,2.13
17159,17159,73349.0,30,2018-01-12,2.34
17160,17160,73352.0,30,2018-01-12,2.91
17161,17161,73408.0,30,2018-01-12,2.16
17162,17162,73411.0,30,2018-01-12,2.38
17163,17163,73443.0,30,2018-01-12,2.02
17164,17164,73449.0,30,2018-01-12,1.4
17165,17165,73461.0,30,2018-01-12,2.41
17166,17166,73483.0,30,2018-01-12,2.66
17167,17167,73504.0,30,2018-01-12,2.09
17168,17168,73520.0,30,2018-01-12,2.2
17169,17169,73547.0,30,2018-01-12,1.94
17170,17170,73555.0,30,2018-01-12,1.15
17171,17171,73563.0,30,2018-01-12,2.48
17172,17172,73585.0,30,2018-01-12,2.34
17173,17173,73616.0,30,2018-01-12,1.22
17174,17174,73622.0,30,2018-01-12,1.72
17175,17175,73624.0,30,2018-01-12,1.79
17176,17176,73671.0,30,2018-01-12,2.17
17177,17177,73675.0,30,2018-01-12,1.76
17178,17178,73678.0,30,2018-01-12,2.56
17179,17179,73686.0,30,2018-01-12,2.1
17180,17180,73770.0,30,2018-01-12,2.86
17181,17181,73854.0,30,2018-01-12,2.56
17182,17182,73861.0,30,2018-01-12,2.4
17183,17183,73870.0,30,2018-01-12,2.27
17184,17184,73873.0,30,2018-01-12,2.93
17185,17185,68077.0,30,2018-01-12,1.62
17186,17186,68079.0,30,2018-01-12,2.02
17187,17187,68081.0,30,2018-01-12,1.3
17188,17188,68092.0,30,2018-01-12,1.72
17189,17189,68101.0,30,2018-01-12,1.93
17190,17190,68121.0,30,2018-01-12,2.48
17191,17191,68132.0,30,2018-01-12,1.31
17192,17192,68147.0,30,2018-01-12,2.25
17193,17193,68152.0,30,2018-01-12,1.68
17194,17194,68160.0,30,2018-01-12,1.79
17195,17195,68162.0,30,2018-01-12,1.44
17196,17196,68167.0,30,2018-01-12,2.05
17197,17197,68169.0,30,2018-01-12,2.32
17198,17198,68176.0,30,2018-01-12,2.54
17199,17199,68179.0,30,2018-01-12,2.48
17200,17200,68190.0,30,2018-01-12,1.26
17201,17201,68207.0,30,2018-01-12,2.04
17202,17202,68209.0,30,2018-01-12,1.99
17203,17203,68211.0,30,2018-01-12,2.75
17204,17204,68217.0,30,2018-01-12,1.93
17205,17205,68229.0,30,2018-01-12,1.88
17206,17206,68235.0,30,2018-01-12,1.46
17207,17207,68245.0,30,2018-01-12,1.94
17208,17208,68250.0,30,2018-01-12,1.4
17209,17209,68255.0,30,2018-01-12,1.55
17210,17210,68264.0,30,2018-01-12,1.33
17211,17211,68266.0,30,2018-01-12,2.4
17212,17212,68271.0,30,2018-01-12,1.8
17213,17213,68276.0,30,2018-01-12,1.42
17214,17214,68296.0,30,2018-01-12,2.46
17215,17215,68298.0,30,2018-01-12,2.14
17216,17216,68307.0,30,2018-01-12,1.25
17217,17217,68318.0,30,2018-01-12,1.79
17218,17218,68320.0,30,2018-01-12,2.48
17219,17219,68322.0,30,2018-01-12,2.4
17220,17220,68324.0,30,2018-01-12,3.03
17221,17221,68327.0,30,2018-01-12,1.74
17222,17222,68344.0,30,2018-01-12,2.1
17223,17223,68368.0,30,2018-01-12,2.33
17224,17224,68370.0,30,2018-01-12,1.83
17225,17225,68377.0,30,2018-01-12,1.6
17226,17226,68385.0,30,2018-01-12,1.81
17227,17227,68397.0,30,2018-01-12,2.2
17228,17228,68406.0,30,2018-01-12,1.3
17229,17229,68418.0,30,2018-01-12,1.62
17230,17230,68425.0,30,2018-01-12,2.53
17231,17231,68432.0,30,2018-01-12,1.51
17232,17232,68444.0,30,2018-01-12,2.33
17233,17233,68464.0,30,2018-01-12,1.72
17234,17234,68468.0,30,2018-01-12,2.73
17235,17235,68498.0,30,2018-01-12,1.91
17236,17236,68500.0,30,2018-01-12,1.94
17237,17237,68502.0,30,2018-01-12,2.65
17238,17238,68522.0,30,2018-01-12,1.98
17239,17239,68524.0,30,2018-01-12,2.05
17240,17240,68533.0,30,2018-01-12,1.61
17241,17241,68547.0,30,2018-01-12,1.31
17242,17242,68549.0,30,2018-01-12,2.0
17243,17243,68572.0,30,2018-01-12,2.62
17244,17244,68573.0,30,2018-01-12,1.22
17245,17245,68575.0,30,2018-01-12,1.31
17246,17246,68615.0,30,2018-01-12,1.85
17247,17247,68655.0,30,2018-01-12,1.12
17248,17248,68669.0,30,2018-01-12,2.4
17249,17249,68673.0,30,2018-01-12,2.1
17250,17250,68679.0,30,2018-01-12,1.5
17251,17251,68682.0,30,2018-01-12,2.28
17252,17252,68684.0,30,2018-01-12,2.22
17253,17253,68686.0,30,2018-01-12,2.41
17254,17254,68689.0,30,2018-01-12,1.64
17255,17255,68705.0,30,2018-01-12,2.08
17256,17256,68720.0,30,2018-01-12,1.36
17257,17257,68745.0,30,2018-01-12,1.83
17258,17258,68755.0,30,2018-01-12,1.57
17259,17259,68770.0,30,2018-01-12,2.45
17260,17260,68773.0,30,2018-01-12,2.04
17261,17261,68780.0,30,2018-01-12,1.91
17262,17262,68820.0,30,2018-01-12,1.64
17263,17263,68855.0,30,2018-01-12,1.64
17264,17264,68861.0,30,2018-01-12,1.88
17265,17265,68867.0,30,2018-01-12,1.7
17266,17266,68895.0,30,2018-01-12,2.1
17267,17267,68872.0,30,2018-01-12,2.06
17268,17268,20000.0,30,2018-01-12,1.13
17269,17269,20001.0,30,2018-01-12,1.03
17270,17270,20011.0,30,2018-01-12,1.19
17271,17271,20013.0,30,2018-01-12,1.26
17272,17272,20032.0,30,2018-01-12,1.38
17273,17273,20045.0,30,2018-01-12,1.01
17274,17274,20060.0,30,2018-01-12,0.99
17275,17275,20175.0,30,2018-01-12,1.55
17276,17276,20178.0,30,2018-01-12,1.2
17277,17277,20228.0,30,2018-01-12,1.25
17278,17278,20238.0,30,2018-01-12,1.35
17279,17279,20250.0,30,2018-01-12,0.86
17280,17280,20295.0,30,2018-01-12,1.66
17281,17281,20310.0,30,2018-01-12,1.69
17282,17282,20383.0,30,2018-01-12,1.55
17283,17283,20400.0,30,2018-01-12,0.88
17284,17284,20443.0,30,2018-01-12,1.39
17285,17285,20517.0,30,2018-01-12,1.3
17286,17286,20550.0,30,2018-01-12,1.28
17287,17287,20570.0,30,2018-01-12,0.84
17288,17288,20614.0,30,2018-01-12,1.59
17289,17289,20621.0,30,2018-01-12,1.19
17290,17290,20710.0,30,2018-01-12,1.12
17291,17291,20750.0,30,2018-01-12,1.42
17292,17292,20787.0,30,2018-01-12,1.56
17293,17293,20770.0,30,2018-01-12,1.05
17294,17294,23000.0,30,2018-01-12,1.35
17295,17295,23001.0,30,2018-01-12,1.21
17296,17296,23068.0,30,2018-01-12,1.35
17297,17297,23079.0,30,2018-01-12,1.49
17298,17298,23090.0,30,2018-01-12,1.49
17299,17299,23162.0,30,2018-01-12,1.49
17300,17300,23168.0,30,2018-01-12,1.75
17301,17301,23182.0,30,2018-01-12,1.67
17302,17302,23189.0,30,2018-01-12,1.57
17303,17303,23300.0,30,2018-01-12,1.57
17304,17304,23350.0,30,2018-01-12,1.45
17305,17305,23417.0,30,2018-01-12,1.48
17306,17306,23419.0,30,2018-01-12,1.52
17307,17307,23464.0,30,2018-01-12,1.58
17308,17308,23466.0,30,2018-01-12,1.06
17309,17309,23500.0,30,2018-01-12,1.32
17310,17310,23555.0,30,2018-01-12,1.39
17311,17311,23570.0,30,2018-01-12,1.54
17312,17312,23574.0,30,2018-01-12,1.5
17313,17313,23580.0,30,2018-01-12,1.14
17314,17314,23586.0,30,2018-01-12,1.43
17315,17315,23660.0,30,2018-01-12,1.58
17316,17316,23670.0,30,2018-01-12,1.19
17317,17317,23672.0,30,2018-01-12,1.17
17318,17318,23675.0,30,2018-01-12,1.54
17319,17319,23678.0,30,2018-01-12,1.64
17320,17320,23682.0,30,2018-01-12,1.24
17321,17321,23686.0,30,2018-01-12,1.8
17322,17322,23807.0,30,2018-01-12,1.1
17323,17323,23815.0,30,2018-01-12,0.93
17324,17324,23855.0,30,2018-01-12,1.43
17325,17325,25000.0,30,2018-01-12,1.51
17326,17326,25001.0,30,2018-01-12,2.78
17327,17327,25019.0,30,2018-01-12,2.27
17328,17328,25035.0,30,2018-01-12,2.22
17329,17329,25040.0,30,2018-01-12,3.03
17330,17330,25053.0,30,2018-01-12,2.82
17331,17331,25086.0,30,2018-01-12,2.79
17332,17332,25095.0,30,2018-01-12,4.38
17333,17333,25099.0,30,2018-01-12,1.3
17334,17334,25120.0,30,2018-01-12,1.38
17335,17335,25123.0,30,2018-01-12,2.82
17336,17336,25126.0,30,2018-01-12,1.17
17337,17337,25148.0,30,2018-01-12,2.82
17338,17338,25151.0,30,2018-01-12,1.9
17339,17339,25154.0,30,2018-01-12,1.99
17340,17340,25168.0,30,2018-01-12,3.54
17341,17341,25175.0,30,2018-01-12,1.37
17342,17342,25178.0,30,2018-01-12,1.8
17343,17343,25181.0,30,2018-01-12,2.11
17344,17344,25183.0,30,2018-01-12,1.46
17345,17345,25200.0,30,2018-01-12,1.4
17346,17346,25214.0,30,2018-01-12,1.24
17347,17347,25224.0,30,2018-01-12,1.63
17348,17348,25245.0,30,2018-01-12,2.94
17349,17349,25258.0,30,2018-01-12,3.31
17350,17350,25260.0,30,2018-01-12,0.89
17351,17351,25269.0,30,2018-01-12,1.06
17352,17352,25279.0,30,2018-01-12,2.29
17353,17353,25281.0,30,2018-01-12,2.02
17354,17354,25286.0,30,2018-01-12,1.08
17355,17355,25288.0,30,2018-01-12,1.71
17356,17356,25290.0,30,2018-01-12,2.1
17357,17357,25293.0,30,2018-01-12,2.71
17358,17358,25295.0,30,2018-01-12,0.86
17359,17359,25297.0,30,2018-01-12,2.42
17360,17360,25299.0,30,2018-01-12,2.63
17361,17361,25307.0,30,2018-01-12,1.8
17362,17362,25312.0,30,2018-01-12,1.5
17363,17363,25317.0,30,2018-01-12,1.39
17364,17364,25320.0,30,2018-01-12,2.1
17365,17365,25322.0,30,2018-01-12,1.54
17366,17366,25324.0,30,2018-01-12,3.02
17367,17367,25326.0,30,2018-01-12,1.71
17368,17368,25328.0,30,2018-01-12,3.06
17369,17369,25335.0,30,2018-01-12,1.33
17370,17370,25339.0,30,2018-01-12,1.76
17371,17371,25368.0,30,2018-01-12,3.55
17372,17372,25372.0,30,2018-01-12,2.8
17373,17373,25377.0,30,2018-01-12,1.56
17374,17374,25386.0,30,2018-01-12,2.61
17375,17375,25394.0,30,2018-01-12,3.39
17376,17376,25398.0,30,2018-01-12,3.57
17377,17377,25402.0,30,2018-01-12,2.24
17378,17378,25407.0,30,2018-01-12,1.3
17379,17379,25426.0,30,2018-01-12,2.66
17380,17380,25430.0,30,2018-01-12,0.91
17381,17381,25436.0,30,2018-01-12,3.0
17382,17382,25438.0,30,2018-01-12,1.86
17383,17383,25473.0,30,2018-01-12,0.88
17384,17384,25483.0,30,2018-01-12,2.49
17385,17385,25486.0,30,2018-01-12,1.06
17386,17386,25488.0,30,2018-01-12,1.3
17387,17387,25489.0,30,2018-01-12,3.04
17388,17388,25491.0,30,2018-01-12,2.94
17389,17389,25506.0,30,2018-01-12,2.58
17390,17390,25513.0,30,2018-01-12,2.45
17391,17391,25518.0,30,2018-01-12,2.75
17392,17392,25524.0,30,2018-01-12,2.73
17393,17393,25530.0,30,2018-01-12,1.3
17394,17394,25535.0,30,2018-01-12,1.93
17395,17395,25572.0,30,2018-01-12,1.63
17396,17396,25580.0,30,2018-01-12,3.76
17397,17397,25592.0,30,2018-01-12,3.24
17398,17398,25594.0,30,2018-01-12,1.66
17399,17399,25596.0,30,2018-01-12,3.7
17400,17400,25599.0,30,2018-01-12,2.62
17401,17401,25612.0,30,2018-01-12,1.97
17402,17402,25645.0,30,2018-01-12,2.8
17403,17403,25649.0,30,2018-01-12,2.13
17404,17404,25653.0,30,2018-01-12,2.39
17405,17405,25658.0,30,2018-01-12,2.35
17406,17406,25662.0,30,2018-01-12,3.07
17407,17407,25718.0,30,2018-01-12,2.71
17408,17408,25736.0,30,2018-01-12,1.32
17409,17409,25740.0,30,2018-01-12,1.34
17410,17410,25743.0,30,2018-01-12,2.48
17411,17411,25745.0,30,2018-01-12,1.45
17412,17412,25754.0,30,2018-01-12,1.02
17413,17413,25758.0,30,2018-01-12,1.2
17414,17414,25769.0,30,2018-01-12,1.4
17415,17415,25772.0,30,2018-01-12,1.32
17416,17416,25777.0,30,2018-01-12,2.73
17417,17417,25779.0,30,2018-01-12,1.92
17418,17418,25781.0,30,2018-01-12,1.44
17419,17419,25785.0,30,2018-01-12,1.38
17420,17420,25793.0,30,2018-01-12,1.55
17421,17421,25797.0,30,2018-01-12,2.74
17422,17422,25799.0,30,2018-01-12,1.32
17423,17423,25805.0,30,2018-01-12,3.21
17424,17424,25807.0,30,2018-01-12,3.23
17425,17425,25815.0,30,2018-01-12,2.58
17426,17426,25817.0,30,2018-01-12,0.75
17427,17427,25823.0,30,2018-01-12,3.09
17428,17428,25839.0,30,2018-01-12,2.53
17429,17429,25841.0,30,2018-01-12,2.27
17430,17430,25843.0,30,2018-01-12,1.18
17431,17431,25845.0,30,2018-01-12,1.99
17432,17432,25851.0,30,2018-01-12,3.2
17433,17433,25862.0,30,2018-01-12,3.51
17434,17434,25867.0,30,2018-01-12,3.39
17435,17435,25871.0,30,2018-01-12,2.9
17436,17436,25873.0,30,2018-01-12,1.57
17437,17437,25875.0,30,2018-01-12,2.01
17438,17438,25878.0,30,2018-01-12,3.2
17439,17439,25885.0,30,2018-01-12,2.52
17440,17440,25898.0,30,2018-01-12,2.23
17441,17441,25899.0,30,2018-01-12,1.24
17442,17442,18000.0,30,2018-01-12,1.12
17443,17443,18001.0,30,2018-01-12,1.12
17444,17444,18029.0,30,2018-01-12,1.37
17445,17445,18094.0,30,2018-01-12,1.19
17446,17446,18150.0,30,2018-01-12,0.95
17447,17447,18205.0,30,2018-01-12,1.29
17448,17448,18247.0,30,2018-01-12,1.3
17449,17449,18256.0,30,2018-01-12,1.21
17450,17450,18410.0,30,2018-01-12,1.18
17451,17451,18460.0,30,2018-01-12,1.01
17452,17452,18479.0,30,2018-01-12,1.49
17453,17453,18592.0,30,2018-01-12,1.27
17454,17454,18610.0,30,2018-01-12,1.09
17455,17455,18753.0,30,2018-01-12,1.0
17456,17456,18756.0,30,2018-01-12,0.88
17457,17457,18785.0,30,2018-01-12,1.19
17458,17458,18860.0,30,2018-01-12,1.18
17459,17459,17000.0,30,2018-01-12,1.99
17460,17460,17001.0,30,2018-01-12,1.93
17461,17461,17013.0,30,2018-01-12,2.19
17462,17462,17042.0,30,2018-01-12,2.35
17463,17463,17050.0,30,2018-01-12,2.26
17464,17464,17088.0,30,2018-01-12,2.24
17465,17465,17174.0,30,2018-01-12,2.0
17466,17466,17272.0,30,2018-01-12,2.66
17467,17467,17380.0,30,2018-01-12,1.74
17468,17468,17388.0,30,2018-01-12,2.7
17469,17469,17433.0,30,2018-01-12,2.27
17470,17470,17442.0,30,2018-01-12,1.28
17471,17471,17444.0,30,2018-01-12,2.23
17472,17472,17446.0,30,2018-01-12,1.76
17473,17473,17486.0,30,2018-01-12,2.32
17474,17474,17495.0,30,2018-01-12,1.63
17475,17475,17513.0,30,2018-01-12,2.49
17476,17476,17524.0,30,2018-01-12,2.03
17477,17477,17541.0,30,2018-01-12,2.11
17478,17478,17614.0,30,2018-01-12,1.93
17479,17479,17616.0,30,2018-01-12,2.1
17480,17480,17653.0,30,2018-01-12,2.45
17481,17481,17662.0,30,2018-01-12,2.07
17482,17482,17665.0,30,2018-01-12,2.36
17483,17483,17777.0,30,2018-01-12,1.72
17484,17484,17867.0,30,2018-01-12,2.08
17485,17485,17873.0,30,2018-01-12,1.71
17486,17486,17877.0,30,2018-01-12,2.09
17487,17487,15000.0,30,2018-01-12,1.73
17488,17488,15001.0,30,2018-01-12,1.22
17489,17489,15022.0,30,2018-01-12,2.83
17490,17490,15047.0,30,2018-01-12,1.8
17491,17491,15051.0,30,2018-01-12,1.54
17492,17492,15087.0,30,2018-01-12,1.67
17493,17493,15090.0,30,2018-01-12,2.44
17494,17494,15092.0,30,2018-01-12,2.24
17495,17495,15097.0,30,2018-01-12,2.47
17496,17496,15104.0,30,2018-01-12,2.4
17497,17497,15106.0,30,2018-01-12,2.82
17498,17498,15109.0,30,2018-01-12,2.47
17499,17499,15114.0,30,2018-01-12,1.7
17500,17500,15131.0,30,2018-01-12,2.45
17501,17501,15135.0,30,2018-01-12,2.18
17502,17502,15162.0,30,2018-01-12,2.13
17503,17503,15172.0,30,2018-01-12,3.09
17504,17504,15176.0,30,2018-01-12,1.26
17505,17505,15180.0,30,2018-01-12,2.38
17506,17506,15183.0,30,2018-01-12,1.91
17507,17507,15185.0,30,2018-01-12,1.99
17508,17508,15187.0,30,2018-01-12,1.76
17509,17509,15189.0,30,2018-01-12,2.16
17510,17510,15204.0,30,2018-01-12,1.65
17511,17511,15212.0,30,2018-01-12,3.07
17512,17512,15215.0,30,2018-01-12,1.76
17513,17513,15218.0,30,2018-01-12,2.82
17514,17514,15223.0,30,2018-01-12,0.75
17515,17515,15224.0,30,2018-01-12,1.85
17516,17516,15226.0,30,2018-01-12,2.17
17517,17517,15232.0,30,2018-01-12,2.03
17518,17518,15236.0,30,2018-01-12,2.78
17519,17519,15238.0,30,2018-01-12,1.48
17520,17520,15244.0,30,2018-01-12,1.92
17521,17521,15248.0,30,2018-01-12,2.12
17522,17522,15272.0,30,2018-01-12,2.12
17523,17523,15276.0,30,2018-01-12,2.2
17524,17524,15293.0,30,2018-01-12,2.19
17525,17525,15296.0,30,2018-01-12,1.73
17526,17526,15299.0,30,2018-01-12,2.21
17527,17527,15317.0,30,2018-01-12,2.41
17528,17528,15322.0,30,2018-01-12,2.2
17529,17529,15325.0,30,2018-01-12,3.41
17530,17530,15332.0,30,2018-01-12,1.73
17531,17531,15362.0,30,2018-01-12,1.85
17532,17532,15367.0,30,2018-01-12,2.21
17533,17533,15368.0,30,2018-01-12,2.01
17534,17534,15377.0,30,2018-01-12,2.84
17535,17535,15380.0,30,2018-01-12,3.09
17536,17536,15401.0,30,2018-01-12,2.15
17537,17537,15403.0,30,2018-01-12,2.6
17538,17538,15407.0,30,2018-01-12,1.66
17539,17539,15425.0,30,2018-01-12,2.85
17540,17540,15442.0,30,2018-01-12,2.53
17541,17541,15455.0,30,2018-01-12,2.07
17542,17542,15464.0,30,2018-01-12,1.75
17543,17543,15466.0,30,2018-01-12,1.77
17544,17544,15469.0,30,2018-01-12,2.37
17545,17545,15476.0,30,2018-01-12,1.65
17546,17546,15480.0,30,2018-01-12,2.04
17547,17547,15491.0,30,2018-01-12,1.48
17548,17548,15500.0,30,2018-01-12,2.02
17549,17549,15494.0,30,2018-01-12,2.3
17550,17550,19000.0,30,2018-01-12,1.4
17551,17551,19001.0,30,2018-01-12,1.46
17552,17552,19022.0,30,2018-01-12,1.9
17553,17553,19050.0,30,2018-01-12,1.04
