,llave_salubridad,fk_municipio,fk_indicador,fk_fecha,valor_salubridad
619,619,41013.0,262,2018-01-12,95.17
620,620,41016.0,262,2018-01-12,98.27
621,621,41020.0,262,2018-01-12,81.12
622,622,41026.0,262,2018-01-12,89.92
623,623,41078.0,262,2018-01-12,91.64
624,624,41132.0,262,2018-01-12,91.86
625,625,41206.0,262,2018-01-12,75.83
626,626,41244.0,262,2018-01-12,94.68
627,627,41298.0,262,2018-01-12,93.47
628,628,41306.0,262,2018-01-12,82.27
629,629,41319.0,262,2018-01-12,92.23
630,630,41349.0,262,2018-01-12,91.07
631,631,41357.0,262,2018-01-12,85.83
632,632,41359.0,262,2018-01-12,97.14
633,633,41378.0,262,2018-01-12,79.16
634,634,41396.0,262,2018-01-12,90.72
635,635,41483.0,262,2018-01-12,82.02
636,636,41503.0,262,2018-01-12,94.99
637,637,41518.0,262,2018-01-12,93.32
638,638,41524.0,262,2018-01-12,92.9
639,639,41530.0,262,2018-01-12,91.39
640,640,41548.0,262,2018-01-12,97.39
641,641,41551.0,262,2018-01-12,97.32
642,642,41615.0,262,2018-01-12,95.05
643,643,41660.0,262,2018-01-12,78.46
644,644,41668.0,262,2018-01-12,85.98
645,645,41676.0,262,2018-01-12,94.31
646,646,41770.0,262,2018-01-12,88.49
647,647,41791.0,262,2018-01-12,98.29
648,648,41797.0,262,2018-01-12,83.78
649,649,41799.0,262,2018-01-12,98.67
650,650,41801.0,262,2018-01-12,93.47
651,651,41807.0,262,2018-01-12,95.48
652,652,41872.0,262,2018-01-12,97.65
653,653,41885.0,262,2018-01-12,82.2
654,654,44000.0,262,2018-01-12,25.06
655,655,44001.0,262,2018-01-12,44.02
656,656,44035.0,262,2018-01-12,41.17
657,657,44078.0,262,2018-01-12,75.02
658,658,44090.0,262,2018-01-12,57.59
659,659,44098.0,262,2018-01-12,90.27
660,660,44110.0,262,2018-01-12,31.7
661,661,44279.0,262,2018-01-12,80.98
662,662,44378.0,262,2018-01-12,62.91
663,663,44420.0,262,2018-01-12,81.37
664,664,44430.0,262,2018-01-12,17.49
665,665,44560.0,262,2018-01-12,16.76
666,666,44874.0,262,2018-01-12,48.14
667,667,44650.0,262,2018-01-12,61.44
668,668,44847.0,262,2018-01-12,1.76
669,669,44855.0,262,2018-01-12,57.14
670,670,47000.0,262,2018-01-12,82.09
671,671,47001.0,262,2018-01-12,88.42
672,672,47030.0,262,2018-01-12,83.1
673,673,47053.0,262,2018-01-12,72.23
674,674,47058.0,262,2018-01-12,64.72
675,675,47161.0,262,2018-01-12,97.85
676,676,47170.0,262,2018-01-12,38.38
677,677,47189.0,262,2018-01-12,69.31
678,678,47205.0,262,2018-01-12,97.8
679,679,47245.0,262,2018-01-12,94.71
680,680,47258.0,262,2018-01-12,94.87
681,681,47268.0,262,2018-01-12,88.26
682,682,47288.0,262,2018-01-12,24.32
683,683,47318.0,262,2018-01-12,89.28
684,684,47460.0,262,2018-01-12,73.47
685,685,47541.0,262,2018-01-12,97.43
686,686,47545.0,262,2018-01-12,50.7
687,687,47551.0,262,2018-01-12,72.07
688,688,47555.0,262,2018-01-12,59.07
689,689,47570.0,262,2018-01-12,98.53
690,690,47605.0,262,2018-01-12,79.35
691,691,47660.0,262,2018-01-12,61.26
692,692,47675.0,262,2018-01-12,92.86
693,693,47692.0,262,2018-01-12,94.12
694,694,47703.0,262,2018-01-12,94.27
695,695,47707.0,262,2018-01-12,61.47
696,696,47720.0,262,2018-01-12,50.59
697,697,47745.0,262,2018-01-12,90.59
698,698,47798.0,262,2018-01-12,75.03
699,699,47960.0,262,2018-01-12,87.15
700,700,47980.0,262,2018-01-12,98.74
701,701,50000.0,262,2018-01-12,68.04
702,702,50001.0,262,2018-01-12,96.7
703,703,50006.0,262,2018-01-12,84.71
704,704,50110.0,262,2018-01-12,83.75
705,705,50124.0,262,2018-01-12,83.08
706,706,50150.0,262,2018-01-12,94.76
707,707,50223.0,262,2018-01-12,80.88
708,708,50226.0,262,2018-01-12,96.1
709,709,50245.0,262,2018-01-12,91.11
710,710,50251.0,262,2018-01-12,75.02
711,711,50270.0,262,2018-01-12,86.18
712,712,50287.0,262,2018-01-12,92.31
713,713,50313.0,262,2018-01-12,81.87
714,714,50318.0,262,2018-01-12,94.61
715,715,50325.0,262,2018-01-12,0.0
716,716,50330.0,262,2018-01-12,52.08
717,717,50350.0,262,2018-01-12,16.85
718,718,50370.0,262,2018-01-12,47.45
719,719,50400.0,262,2018-01-12,82.9
720,720,50450.0,262,2018-01-12,29.76
721,721,50568.0,262,2018-01-12,35.61
722,722,50573.0,262,2018-01-12,72.25
723,723,50577.0,262,2018-01-12,58.74
724,724,50590.0,262,2018-01-12,15.48
725,725,50606.0,262,2018-01-12,97.32
726,726,50680.0,262,2018-01-12,91.3
727,727,50711.0,262,2018-01-12,48.05
728,728,50683.0,262,2018-01-12,75.56
729,729,50686.0,262,2018-01-12,93.32
730,730,50689.0,262,2018-01-12,66.35
731,731,52000.0,262,2018-01-12,87.37
732,732,52001.0,262,2018-01-12,99.32
733,733,52019.0,262,2018-01-12,98.61
734,734,52022.0,262,2018-01-12,98.04
735,735,52036.0,262,2018-01-12,98.45
736,736,52051.0,262,2018-01-12,97.09
737,737,52079.0,262,2018-01-12,44.94
738,738,52083.0,262,2018-01-12,99.49
739,739,52110.0,262,2018-01-12,94.07
740,740,52203.0,262,2018-01-12,98.92
741,741,52207.0,262,2018-01-12,98.63
742,742,52210.0,262,2018-01-12,86.78
743,743,52215.0,262,2018-01-12,96.32
744,744,52224.0,262,2018-01-12,95.57
745,745,52227.0,262,2018-01-12,91.67
746,746,52233.0,262,2018-01-12,91.72
747,747,52240.0,262,2018-01-12,84.21
748,748,52250.0,262,2018-01-12,78.14
749,749,52254.0,262,2018-01-12,96.94
750,750,52256.0,262,2018-01-12,97.55
751,751,52258.0,262,2018-01-12,95.51
752,752,52260.0,262,2018-01-12,98.25
753,753,52287.0,262,2018-01-12,94.02
754,754,52317.0,262,2018-01-12,96.23
755,755,52320.0,262,2018-01-12,98.41
756,756,52323.0,262,2018-01-12,97.5
757,757,52352.0,262,2018-01-12,95.02
758,758,52354.0,262,2018-01-12,97.8
759,759,52356.0,262,2018-01-12,93.97
760,760,52378.0,262,2018-01-12,99.18
761,761,52381.0,262,2018-01-12,98.03
762,762,52385.0,262,2018-01-12,92.94
763,763,52390.0,262,2018-01-12,92.21
764,764,52399.0,262,2018-01-12,98.68
765,765,52405.0,262,2018-01-12,73.01
766,766,52411.0,262,2018-01-12,98.24
767,767,52418.0,262,2018-01-12,95.29
768,768,52427.0,262,2018-01-12,71.36
769,769,52435.0,262,2018-01-12,96.34
770,770,52473.0,262,2018-01-12,73.11
771,771,52480.0,262,2018-01-12,99.66
772,772,52490.0,262,2018-01-12,69.99
773,773,52506.0,262,2018-01-12,98.75
774,774,52520.0,262,2018-01-12,59.52
775,775,52540.0,262,2018-01-12,83.67
776,776,52560.0,262,2018-01-12,99.52
777,777,52565.0,262,2018-01-12,98.01
778,778,52573.0,262,2018-01-12,97.28
779,779,52585.0,262,2018-01-12,99.15
780,780,52612.0,262,2018-01-12,55.55
781,781,52621.0,262,2018-01-12,80.95
782,782,52678.0,262,2018-01-12,84.16
783,783,52683.0,262,2018-01-12,99.17
784,784,52685.0,262,2018-01-12,98.87
785,785,52687.0,262,2018-01-12,98.04
786,786,52693.0,262,2018-01-12,98.12
787,787,52694.0,262,2018-01-12,98.27
788,788,52696.0,262,2018-01-12,83.9
789,789,52699.0,262,2018-01-12,75.67
790,790,52720.0,262,2018-01-12,98.93
791,791,52786.0,262,2018-01-12,97.33
792,792,52788.0,262,2018-01-12,98.4
793,793,52835.0,262,2018-01-12,72.08
794,794,52838.0,262,2018-01-12,96.51
795,795,52885.0,262,2018-01-12,97.87
796,796,54000.0,262,2018-01-12,81.27
797,797,54001.0,262,2018-01-12,63.82
798,798,54003.0,262,2018-01-12,88.42
799,799,54051.0,262,2018-01-12,84.8
800,800,54099.0,262,2018-01-12,57.49
801,801,54109.0,262,2018-01-12,59.09
802,802,54125.0,262,2018-01-12,94.15
803,803,54128.0,262,2018-01-12,97.76
804,804,54172.0,262,2018-01-12,97.0
805,805,54174.0,262,2018-01-12,84.58
806,806,54206.0,262,2018-01-12,84.42
807,807,54223.0,262,2018-01-12,87.17
808,808,54239.0,262,2018-01-12,93.41
809,809,54245.0,262,2018-01-12,69.16
810,810,54250.0,262,2018-01-12,74.17
811,811,54261.0,262,2018-01-12,87.17
812,812,54313.0,262,2018-01-12,96.42
813,813,54344.0,262,2018-01-12,94.9
814,814,54347.0,262,2018-01-12,84.48
815,815,54377.0,262,2018-01-12,94.81
816,816,54385.0,262,2018-01-12,93.52
817,817,54398.0,262,2018-01-12,96.18
818,818,54405.0,262,2018-01-12,94.77
819,819,54418.0,262,2018-01-12,93.93
820,820,54480.0,262,2018-01-12,81.26
821,821,54498.0,262,2018-01-12,96.03
822,822,54518.0,262,2018-01-12,96.88
823,823,54520.0,262,2018-01-12,97.29
824,824,54553.0,262,2018-01-12,73.13
825,825,54599.0,262,2018-01-12,92.52
826,826,54660.0,262,2018-01-12,69.53
827,827,54670.0,262,2018-01-12,86.02
828,828,54673.0,262,2018-01-12,92.57
829,829,54680.0,262,2018-01-12,58.76
830,830,54720.0,262,2018-01-12,39.0
831,831,54743.0,262,2018-01-12,96.73
832,832,54800.0,262,2018-01-12,89.66
833,833,54810.0,262,2018-01-12,62.31
834,834,54820.0,262,2018-01-12,82.56
835,835,54871.0,262,2018-01-12,98.11
836,836,54874.0,262,2018-01-12,98.64
837,837,63000.0,262,2018-01-12,99.03
838,838,63001.0,262,2018-01-12,100.0
839,839,63111.0,262,2018-01-12,99.42
840,840,63130.0,262,2018-01-12,99.41
841,841,63190.0,262,2018-01-12,100.0
842,842,63212.0,262,2018-01-12,95.77
843,843,63272.0,262,2018-01-12,100.0
844,844,63302.0,262,2018-01-12,94.99
845,845,63401.0,262,2018-01-12,100.0
846,846,63470.0,262,2018-01-12,100.0
847,847,63548.0,262,2018-01-12,93.3
848,848,63594.0,262,2018-01-12,100.0
849,849,63690.0,262,2018-01-12,97.3
850,850,66000.0,262,2018-01-12,99.79
851,851,66001.0,262,2018-01-12,100.0
852,852,66045.0,262,2018-01-12,100.0
853,853,66075.0,262,2018-01-12,99.61
854,854,66088.0,262,2018-01-12,99.92
855,855,66170.0,262,2018-01-12,99.84
856,856,66318.0,262,2018-01-12,99.82
857,857,66383.0,262,2018-01-12,99.61
858,858,66400.0,262,2018-01-12,100.0
859,859,66440.0,262,2018-01-12,99.68
860,860,66456.0,262,2018-01-12,99.13
861,861,66572.0,262,2018-01-12,98.69
862,862,66594.0,262,2018-01-12,99.86
863,863,66682.0,262,2018-01-12,99.86
864,864,66687.0,262,2018-01-12,99.32
865,865,68000.0,262,2018-01-12,94.73
866,866,68001.0,262,2018-01-12,97.73
867,867,68013.0,262,2018-01-12,47.6
868,868,68020.0,262,2018-01-12,99.45
869,869,68051.0,262,2018-01-12,97.82
870,870,68077.0,262,2018-01-12,99.35
871,871,68079.0,262,2018-01-12,88.23
872,872,68081.0,262,2018-01-12,93.8
873,873,68092.0,262,2018-01-12,97.19
874,874,68101.0,262,2018-01-12,94.27
875,875,68121.0,262,2018-01-12,94.98
876,876,68132.0,262,2018-01-12,95.17
877,877,68147.0,262,2018-01-12,97.53
878,878,68152.0,262,2018-01-12,97.86
879,879,68160.0,262,2018-01-12,83.92
880,880,68162.0,262,2018-01-12,95.16
881,881,68167.0,262,2018-01-12,98.87
882,882,68169.0,262,2018-01-12,98.48
883,883,68176.0,262,2018-01-12,96.47
884,884,68179.0,262,2018-01-12,98.84
885,885,68190.0,262,2018-01-12,98.02
886,886,68207.0,262,2018-01-12,96.69
887,887,68209.0,262,2018-01-12,97.32
888,888,68211.0,262,2018-01-12,92.44
889,889,68217.0,262,2018-01-12,96.17
890,890,68229.0,262,2018-01-12,98.87
891,891,68235.0,262,2018-01-12,90.48
892,892,68245.0,262,2018-01-12,98.03
893,893,68250.0,262,2018-01-12,70.53
894,894,68255.0,262,2018-01-12,94.86
895,895,68264.0,262,2018-01-12,80.94
896,896,68266.0,262,2018-01-12,100.0
897,897,68271.0,262,2018-01-12,90.57
898,898,68276.0,262,2018-01-12,99.39
899,899,68296.0,262,2018-01-12,96.98
900,900,68298.0,262,2018-01-12,96.44
901,901,68307.0,262,2018-01-12,96.28
902,902,68318.0,262,2018-01-12,98.33
903,903,68320.0,262,2018-01-12,97.41
904,904,68322.0,262,2018-01-12,96.04
905,905,68324.0,262,2018-01-12,98.94
906,906,68327.0,262,2018-01-12,99.07
907,907,68344.0,262,2018-01-12,94.71
908,908,68368.0,262,2018-01-12,99.23
909,909,68370.0,262,2018-01-12,100.0
910,910,68377.0,262,2018-01-12,96.11
911,911,68385.0,262,2018-01-12,97.88
912,912,68397.0,262,2018-01-12,98.99
913,913,68406.0,262,2018-01-12,100.0
914,914,68418.0,262,2018-01-12,95.58
915,915,68425.0,262,2018-01-12,95.05
916,916,68432.0,262,2018-01-12,99.59
917,917,68444.0,262,2018-01-12,97.81
918,918,68464.0,262,2018-01-12,98.72
919,919,68468.0,262,2018-01-12,99.01
920,920,68498.0,262,2018-01-12,97.77
921,921,68500.0,262,2018-01-12,97.39
922,922,68502.0,262,2018-01-12,93.53
923,923,68522.0,262,2018-01-12,99.06
924,924,68524.0,262,2018-01-12,97.51
925,925,68533.0,262,2018-01-12,98.22
926,926,68547.0,262,2018-01-12,99.37
927,927,68549.0,262,2018-01-12,70.01
928,928,68572.0,262,2018-01-12,100.0
929,929,68573.0,262,2018-01-12,91.58
930,930,68575.0,262,2018-01-12,65.07
931,931,68615.0,262,2018-01-12,89.08
932,932,68655.0,262,2018-01-12,97.37
933,933,68669.0,262,2018-01-12,96.37
934,934,68673.0,262,2018-01-12,98.46
935,935,68679.0,262,2018-01-12,99.55
936,936,68682.0,262,2018-01-12,97.48
937,937,68684.0,262,2018-01-12,98.89
938,938,68686.0,262,2018-01-12,95.72
939,939,68689.0,262,2018-01-12,98.04
940,940,68705.0,262,2018-01-12,95.59
941,941,68720.0,262,2018-01-12,97.28
942,942,68745.0,262,2018-01-12,97.25
943,943,68755.0,262,2018-01-12,91.0
944,944,68770.0,262,2018-01-12,84.05
945,945,68773.0,262,2018-01-12,97.22
946,946,68780.0,262,2018-01-12,97.67
947,947,68820.0,262,2018-01-12,99.28
948,948,68855.0,262,2018-01-12,99.27
949,949,68861.0,262,2018-01-12,98.9
950,950,68867.0,262,2018-01-12,99.09
951,951,68872.0,262,2018-01-12,98.58
952,952,68895.0,262,2018-01-12,65.46
953,953,70000.0,262,2018-01-12,92.84
954,954,70001.0,262,2018-01-12,98.33
955,955,70110.0,262,2018-01-12,84.03
956,956,70124.0,262,2018-01-12,89.86
957,957,70204.0,262,2018-01-12,85.42
958,958,70215.0,262,2018-01-12,92.87
959,959,70221.0,262,2018-01-12,95.89
960,960,70230.0,262,2018-01-12,89.3
961,961,70233.0,262,2018-01-12,88.36
962,962,70235.0,262,2018-01-12,85.7
963,963,70265.0,262,2018-01-12,96.02
964,964,70400.0,262,2018-01-12,89.38
965,965,70418.0,262,2018-01-12,96.42
966,966,70429.0,262,2018-01-12,98.02
967,967,70473.0,262,2018-01-12,90.29
968,968,70508.0,262,2018-01-12,88.75
969,969,70523.0,262,2018-01-12,85.11
970,970,70670.0,262,2018-01-12,91.25
971,971,70678.0,262,2018-01-12,86.59
972,972,70702.0,262,2018-01-12,90.79
973,973,70708.0,262,2018-01-12,94.0
974,974,70713.0,262,2018-01-12,95.16
975,975,70717.0,262,2018-01-12,92.81
976,976,70742.0,262,2018-01-12,86.11
977,977,70771.0,262,2018-01-12,93.28
978,978,70820.0,262,2018-01-12,93.15
979,979,70823.0,262,2018-01-12,98.18
980,980,73000.0,262,2018-01-12,90.86
981,981,73001.0,262,2018-01-12,75.25
982,982,73024.0,262,2018-01-12,94.4
983,983,73026.0,262,2018-01-12,91.95
984,984,73030.0,262,2018-01-12,88.7
985,985,73043.0,262,2018-01-12,91.51
986,986,73055.0,262,2018-01-12,96.92
987,987,73067.0,262,2018-01-12,84.0
988,988,73124.0,262,2018-01-12,88.91
989,989,73148.0,262,2018-01-12,97.64
990,990,73152.0,262,2018-01-12,97.02
991,991,73168.0,262,2018-01-12,94.05
992,992,73200.0,262,2018-01-12,78.94
993,993,73217.0,262,2018-01-12,94.89
994,994,73226.0,262,2018-01-12,94.55
995,995,73236.0,262,2018-01-12,89.45
996,996,73268.0,262,2018-01-12,98.37
997,997,73270.0,262,2018-01-12,96.71
998,998,73275.0,262,2018-01-12,92.91
999,999,73283.0,262,2018-01-12,87.22
1000,1000,73319.0,262,2018-01-12,96.18
1001,1001,73347.0,262,2018-01-12,97.57
1002,1002,73349.0,262,2018-01-12,95.98
1003,1003,73352.0,262,2018-01-12,95.62
1004,1004,73408.0,262,2018-01-12,53.04
1005,1005,73411.0,262,2018-01-12,97.03
1006,1006,73443.0,262,2018-01-12,97.13
1007,1007,73449.0,262,2018-01-12,97.99
1008,1008,73461.0,262,2018-01-12,81.89
1009,1009,73483.0,262,2018-01-12,90.19
1010,1010,73504.0,262,2018-01-12,90.47
1011,1011,73520.0,262,2018-01-12,95.12
1012,1012,73547.0,262,2018-01-12,78.24
1013,1013,73555.0,262,2018-01-12,91.49
1014,1014,73563.0,262,2018-01-12,97.7
1015,1015,73585.0,262,2018-01-12,97.42
1016,1016,73616.0,262,2018-01-12,86.57
1017,1017,73622.0,262,2018-01-12,70.78
1018,1018,73624.0,262,2018-01-12,96.24
1019,1019,73671.0,262,2018-01-12,96.27
1020,1020,73675.0,262,2018-01-12,94.91
1021,1021,73678.0,262,2018-01-12,95.54
1022,1022,73686.0,262,2018-01-12,87.64
1023,1023,73770.0,262,2018-01-12,90.93
1024,1024,73854.0,262,2018-01-12,80.28
1025,1025,73861.0,262,2018-01-12,94.05
1026,1026,73870.0,262,2018-01-12,86.69
1027,1027,73873.0,262,2018-01-12,87.94
1028,1028,76000.0,262,2018-01-12,88.67
1029,1029,76001.0,262,2018-01-12,98.31
1030,1030,76020.0,262,2018-01-12,79.2
1031,1031,76036.0,262,2018-01-12,98.94
1032,1032,76041.0,262,2018-01-12,95.95
1033,1033,76054.0,262,2018-01-12,96.05
1034,1034,76100.0,262,2018-01-12,84.92
1035,1035,76109.0,262,2018-01-12,71.02
1036,1036,76111.0,262,2018-01-12,94.41
1037,1037,76113.0,262,2018-01-12,96.48
1038,1038,76122.0,262,2018-01-12,98.78
1039,1039,76126.0,262,2018-01-12,85.42
1040,1040,76130.0,262,2018-01-12,99.59
1041,1041,76147.0,262,2018-01-12,99.11
1042,1042,76233.0,262,2018-01-12,67.98
1043,1043,76243.0,262,2018-01-12,95.63
1044,1044,76246.0,262,2018-01-12,74.14
1045,1045,76248.0,262,2018-01-12,99.39
1046,1046,76250.0,262,2018-01-12,16.49
1047,1047,76275.0,262,2018-01-12,80.42
1048,1048,76306.0,262,2018-01-12,86.92
1049,1049,76318.0,262,2018-01-12,98.68
1050,1050,76364.0,262,2018-01-12,96.1
1051,1051,76377.0,262,2018-01-12,96.62
1052,1052,76400.0,262,2018-01-12,98.23
1053,1053,76403.0,262,2018-01-12,92.72
1054,1054,76497.0,262,2018-01-12,91.59
1055,1055,76520.0,262,2018-01-12,98.73
1056,1056,76563.0,262,2018-01-12,92.09
1057,1057,76606.0,262,2018-01-12,99.23
1058,1058,76616.0,262,2018-01-12,86.74
1059,1059,76622.0,262,2018-01-12,97.85
1060,1060,76670.0,262,2018-01-12,94.82
1061,1061,76736.0,262,2018-01-12,95.85
1062,1062,76823.0,262,2018-01-12,95.9
1063,1063,76828.0,262,2018-01-12,85.14
1064,1064,76834.0,262,2018-01-12,95.54
1065,1065,76845.0,262,2018-01-12,94.29
1066,1066,76863.0,262,2018-01-12,98.64
1067,1067,76869.0,262,2018-01-12,53.59
1068,1068,76890.0,262,2018-01-12,96.65
1069,1069,76892.0,262,2018-01-12,39.67
1070,1070,76895.0,262,2018-01-12,96.88
1071,1071,81000.0,262,2018-01-12,83.28
1072,1072,81001.0,262,2018-01-12,79.8
1073,1073,81065.0,262,2018-01-12,81.99
1074,1074,81220.0,262,2018-01-12,22.31
1075,1075,81300.0,262,2018-01-12,88.86
1076,1076,81591.0,262,2018-01-12,59.5
1077,1077,81736.0,262,2018-01-12,90.43
1078,1078,81794.0,262,2018-01-12,85.65
1079,1079,85000.0,262,2018-01-12,76.56
1080,1080,85001.0,262,2018-01-12,88.5
1081,1081,85010.0,262,2018-01-12,84.11
1082,1082,85015.0,262,2018-01-12,46.88
1083,1083,85125.0,262,2018-01-12,60.23
1084,1084,85136.0,262,2018-01-12,74.74
1085,1085,85139.0,262,2018-01-12,79.44
1086,1086,85162.0,262,2018-01-12,88.08
1087,1087,85225.0,262,2018-01-12,61.9
1088,1088,85230.0,262,2018-01-12,83.65
1089,1089,85250.0,262,2018-01-12,60.42
1090,1090,85263.0,262,2018-01-12,82.41
1091,1091,85279.0,262,2018-01-12,72.59
1092,1092,85300.0,262,2018-01-12,72.69
1093,1093,85315.0,262,2018-01-12,63.75
1094,1094,85325.0,262,2018-01-12,79.16
1095,1095,85400.0,262,2018-01-12,40.86
1096,1096,85410.0,262,2018-01-12,92.88
1097,1097,85430.0,262,2018-01-12,69.36
1098,1098,85440.0,262,2018-01-12,91.34
1099,1099,86000.0,262,2018-01-12,48.38
1100,1100,86001.0,262,2018-01-12,84.52
1101,1101,86219.0,262,2018-01-12,97.47
1102,1102,86320.0,262,2018-01-12,17.59
1103,1103,86568.0,262,2018-01-12,28.71
1104,1104,86569.0,262,2018-01-12,54.9
1105,1105,86571.0,262,2018-01-12,50.44
1106,1106,86573.0,262,2018-01-12,8.77
1107,1107,86749.0,262,2018-01-12,91.81
1108,1108,86755.0,262,2018-01-12,94.16
1109,1109,86757.0,262,2018-01-12,38.48
1110,1110,86760.0,262,2018-01-12,96.69
1111,1111,86865.0,262,2018-01-12,58.74
1112,1112,86885.0,262,2018-01-12,71.95
1113,1113,91000.0,262,2018-01-12,44.12
1114,1114,91001.0,262,2018-01-12,83.03
1115,1115,91540.0,262,2018-01-12,79.21
1116,1116,94000.0,262,2018-01-12,41.0
1117,1117,94001.0,262,2018-01-12,57.13
1118,1118,95000.0,262,2018-01-12,44.66
1119,1119,95001.0,262,2018-01-12,57.63
1120,1120,95015.0,262,2018-01-12,24.06
1121,1121,95025.0,262,2018-01-12,39.44
1122,1122,95200.0,262,2018-01-12,18.24
1123,1123,97000.0,262,2018-01-12,11.5
1124,1124,97001.0,262,2018-01-12,11.36
1125,1125,97161.0,262,2018-01-12,15.82
1126,1126,97666.0,262,2018-01-12,12.55
1127,1127,99000.0,262,2018-01-12,5.28
1128,1128,99001.0,262,2018-01-12,32.44
1129,1129,99524.0,262,2018-01-12,0.0
1130,1130,99624.0,262,2018-01-12,0.0
1131,1131,99773.0,262,2018-01-12,1.43
1132,1132,23855.0,263,2018-01-12,1.85
1133,1133,23815.0,263,2018-01-12,0.23
1134,1134,23807.0,263,2018-01-12,2.85
1135,1135,23686.0,263,2018-01-12,2.21
1136,1136,23682.0,263,2018-01-12,0.12
1137,1137,23678.0,263,2018-01-12,0.35
1138,1138,23675.0,263,2018-01-12,1.12
1139,1139,23672.0,263,2018-01-12,5.03
1140,1140,23670.0,263,2018-01-12,1.71
1141,1141,23660.0,263,2018-01-12,6.85
1142,1142,23586.0,263,2018-01-12,0.32
1143,1143,23580.0,263,2018-01-12,0.34
1144,1144,23574.0,263,2018-01-12,0.52
1145,1145,23570.0,263,2018-01-12,2.56
1146,1146,23555.0,263,2018-01-12,6.14
1147,1147,23500.0,263,2018-01-12,0.85
1148,1148,23466.0,263,2018-01-12,5.19
1149,1149,23464.0,263,2018-01-12,2.33
1150,1150,23419.0,263,2018-01-12,0.45
1151,1151,23417.0,263,2018-01-12,4.89
1152,1152,23350.0,263,2018-01-12,4.13
1153,1153,23300.0,263,2018-01-12,1.79
1154,1154,23189.0,263,2018-01-12,3.07
1155,1155,23182.0,263,2018-01-12,5.55
1156,1156,23168.0,263,2018-01-12,0.39
1157,1157,23162.0,263,2018-01-12,6.9
1158,1158,23090.0,263,2018-01-12,0.33
1159,1159,23079.0,263,2018-01-12,0.53
1160,1160,23068.0,263,2018-01-12,2.97
1161,1161,23001.0,263,2018-01-12,11.73
1162,1162,23000.0,263,2018-01-12,5.54
1163,1163,20787.0,263,2018-01-12,0.22
1164,1164,20770.0,263,2018-01-12,0.78
1165,1165,20750.0,263,2018-01-12,0.12
1166,1166,20710.0,263,2018-01-12,3.9
1167,1167,20621.0,263,2018-01-12,4.47
1168,1168,20614.0,263,2018-01-12,0.13
1169,1169,20570.0,263,2018-01-12,0.08
1170,1170,20550.0,263,2018-01-12,0.75
1171,1171,20517.0,263,2018-01-12,0.85
1172,1172,20443.0,263,2018-01-12,0.06
1173,1173,20400.0,263,2018-01-12,6.84
1174,1174,20383.0,263,2018-01-12,0.19
1175,1175,20310.0,263,2018-01-12,0.25
1176,1176,20295.0,263,2018-01-12,0.12
1177,1177,20250.0,263,2018-01-12,1.41
1178,1178,20238.0,263,2018-01-12,0.08
1179,1179,20228.0,263,2018-01-12,0.43
1180,1180,20178.0,263,2018-01-12,1.86
1181,1181,20175.0,263,2018-01-12,0.14
1182,1182,20060.0,263,2018-01-12,6.89
1183,1183,20045.0,263,2018-01-12,0.35
1184,1184,20032.0,263,2018-01-12,0.27
1185,1185,20013.0,263,2018-01-12,8.59
1186,1186,20011.0,263,2018-01-12,9.46
1187,1187,20001.0,263,2018-01-12,13.99
1188,1188,20000.0,263,2018-01-12,8.33
1189,1189,19785.0,263,2018-01-12,0.2
1190,1190,19780.0,263,2018-01-12,0.16
1191,1191,19760.0,263,2018-01-12,0.22
1192,1192,19743.0,263,2018-01-12,0.35
1193,1193,19701.0,263,2018-01-12,0.39
1194,1194,19698.0,263,2018-01-12,8.26
1195,1195,19693.0,263,2018-01-12,0.25
1196,1196,19622.0,263,2018-01-12,0.41
1197,1197,19585.0,263,2018-01-12,0.45
1198,1198,19573.0,263,2018-01-12,6.73
1199,1199,19548.0,263,2018-01-12,3.95
1200,1200,19533.0,263,2018-01-12,0.66
1201,1201,19532.0,263,2018-01-12,2.8
1202,1202,19517.0,263,2018-01-12,0.51
1203,1203,19513.0,263,2018-01-12,0.37
1204,1204,19473.0,263,2018-01-12,0.54
1205,1205,19824.0,263,2018-01-12,0.25
1206,1206,19821.0,263,2018-01-12,0.07
1207,1207,19809.0,263,2018-01-12,0.07
1208,1208,19807.0,263,2018-01-12,3.49
1209,1209,19845.0,263,2018-01-12,0.48
1210,1210,19455.0,263,2018-01-12,0.79
1211,1211,19450.0,263,2018-01-12,0.62
1212,1212,19418.0,263,2018-01-12,0.17
1213,1213,19397.0,263,2018-01-12,0.1
1214,1214,19392.0,263,2018-01-12,0.28
1215,1215,19364.0,263,2018-01-12,0.26
1216,1216,19355.0,263,2018-01-12,0.43
1217,1217,19318.0,263,2018-01-12,0.08
